"Why isn't the House Judiciary Committee looking into Thomas?","On Monday, the GOP-controlled House Judiciary Committee — chaired by Donald Trump ally Rep. Jim Jordan — is set to hold a field hearing in New York City called ""Victims of Violent Crime in Manhattan."" A statement bills the hearing as an examination of how, the Judiciary Committee says, Manhattan District Attorney Alvin Bragg's policies have ""led to an increase in violent crime and a dangerous community for New York City residents.""",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 11:37:37 GMT",Others
"Top secrets come spilling out","In 1917, British analysts deciphered a coded message the German foreign minister sent to one of his country's diplomats vowing to begin ""unrestricted submarine warfare"" and seeking to win over Mexico with a promise to ""reconquer the lost territory in Texas, New Mexico and Arizona"" if the US entered the world war. When it became public, the Zimmerman Telegram caused a sensation, helping propel the US into the conflict against Germany.",http://rss.cnn.com/rss/cnn_topstories.rss,"Sun, 16 Apr 2023 11:22:36 GMT",Others
"How did Sudan go from casting off despotic rule to this?","Four years ago, almost to the day, the people of Sudan were celebrating a revolution after overthrowing longtime dictator Omar al-Bashir. Now the East African country faces the possibility of a complete collapse similar to the chaos we see today in Yemen or Libya.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 22:45:23 GMT",Others
"Michelle Yeoh set to return in new 'Star Trek' movie","Live long and prosper, Michelle Yeoh.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 19:11:23 GMT",Others
"Recap: 'Succession' finds dark humor in the aftershocks","After the shock came the aftershocks, the power vacuum, and perhaps most significantly and impressively, the laughs, as ""Succession"" pivoted to face life after Logan Roy, in an episode that finally put the HBO show's title into full flower.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 02:28:12 GMT",Others
"'Yellowjackets' leans hard into '90s music nostalgia, and we're here for it","Of the many dark gifts Showtime's eerie hit series ""Yellowjackets"" serves up for us, the juiciest this season is by far the music.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 01 May 2023 23:02:04 GMT",Others
"Jeremy Renner revisits 'the amazing group of people' who helped him recover from his accident","Jeremy Renner is continuing his recovery after his devastating snowplow accident in January, and recognizing those who've helped him along the way.",http://rss.cnn.com/rss/cnn_topstories.rss,"Sun, 16 Apr 2023 19:04:10 GMT",Others
"Review: 'Barry' takes a whack at its farewell season","""Barry"" has taken chances from the very beginning, which is certainly true of a fourth and final season that picks up where the third left off, with its hitman-turned-wannabe actor getting arrested. That paves the way for an even darker season that accentuates the show's ensemble aspect while leaning a little too heavily on blurring lines with flights of fancy.",http://rss.cnn.com/rss/cnn_topstories.rss,"Fri, 14 Apr 2023 12:33:08 GMT",Others
"Elon Musk says his brain chip company Neuralink actually put one in a human","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d9439533bf0deee9605a1a5469d2d4f7.jpg"" /><p>Elon Musk says that the first person has received a neural implant from his controversial brain chip startup Neuralink. Musk revealed the information in a tweet posted on his social media platform, X (formerly Twitter). The tweet reads merely:</p><p><a href=""https://qz.com/elon-musk-neuralink-brain-chip-first-human-1851208371"">Read more...</a></p>",http://qz.com/feed,"Tue, 30 Jan 2024 12:48:00 GMT",Others
"Hong Kong wants to make everything a 'state secret' — an echo of Beijing","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b071073e6deb9d7254b964ac9f461f3d.jpg"" /><p>Three-and-a-half years after <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/1875863/hong-kong-national-security-law-covers-everyone-on-earth"" rel=""noopener noreferrer"" target=""_blank"">sweeping, Beijing-imposed national security legislation</a> took effect in Hong Kong, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/2012306/hong-kong-now-has-a-massive-national-security-complex"" rel=""noopener noreferrer"" target=""_blank"">remaking the city</a> in the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/1942410/chinas-authoritarian-language-is-taking-over-hong-kong"" rel=""noopener noreferrer"" target=""_blank"">authoritarian mold</a> of its sovereign mainland master, the local government on Tuesday <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/hong-kong-begins-work-on-its-own-national-security-law-1851207908"" rel=""noopener noreferrer"" target=""_blank"">unveiled details for a new security law</a>. </p><p><a href=""https://qz.com/hong-kong-security-law-china-state-secrets-1851208284"">Read more...</a></p>",http://qz.com/feed,"Tue, 30 Jan 2024 12:11:00 GMT",Others
